PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,S&P 500,Materials,Communication Services,Energy,Financials,Industrials,Information Technology,Consumer Staples,Real Estate,Utilities,Health Care,Consumer Discretionary
0.2243111601933838,-2.2147703990560204,1.9619357115259168,1.6277927986614527,-0.2604885825022093,0.24606251927316966,0.8819394343897898,0.9095988725896182,-1.3669656866082598,-0.7182488519067651,0.0,0.0,0.03071743232725499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2243111601933838,-2.2147703990560204,1.9619357115259168,1.6277927986614527,-0.2604885825022093,0.24606251927316966,0.8819394343897898,0.9095988725896182,-1.3669656866082598,-0.7182488519067651,0.0007782224433920959,-0.01124644507617445,0.0,-0.0086231955463425,-0.005397086859036171,0.01658115466535115,0.0199152463543093,0.002809541733960641,0.006990483728873453,0.012417779421703079,-0.009926379258977991,-0.011215581464562474
-0.21318090549410365,-2.2579964809043176,1.7726027860259836,1.557771880480625,-0.3371605525227089,-0.10436914011849739,0.6876671897400751,0.9835620295944062,-1.399744311950927,-0.2016680743478445,0.0,0.0,-0.005220551889194347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.21318090549410365,-2.2579964809043176,1.7726027860259836,1.557771880480625,-0.3371605525227089,-0.10436914011849739,0.6876671897400751,0.9835620295944062,-1.399744311950927,-0.2016680743478445,0.01569548353902106,0.018957388240989692,0.0,0.02910006794316411,0.0031009777396990845,0.02371128179581139,0.021745281292380625,0.005603340648519639,0.0063640287423931685,0.0018040476408962558,0.01893733237594919,0.01627011162897296
-0.31411740569388963,-2.6310388182675206,1.7321623148627157,1.2966953579135774,-0.6772672771646032,0.1397558656466441,1.0406723476029325,0.19842708000105092,-1.0492502960831938,-0.3507255053995155,0.0,0.0,0.009840138533232512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.31411740569388963,-2.6310388182675206,1.7321623148627157,1.2966953579135774,-0.6772672771646032,0.1397558656466441,1.0406723476029325,0.19842708000105092,-1.0492502960831938,-0.3507255053995155,0.011079414279824729,0.03330239272830604,0.0,0.007684148675981994,0.023956516581397747,0.013656275369191784,0.009845782712858853,0.015787497440350906,0.0025871000981836367,0.020885764067230195,0.0026236771608738607,0.010978076688805016
3.1102123459557305,-2.0809816273972066,1.918930579330263,2.4571381760055555,-0.040752025127341225,-0.1191694943205985,0.6260388905848123,0.6302524974294184,-0.9937570263958362,0.009710316347103403,0.0,0.0,-0.0023818168704951015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1102123459557305,-2.0809816273972066,1.918930579330263,2.4571381760055555,-0.040752025127341225,-0.1191694943205985,0.6260388905848123,0.6302524974294184,-0.9937570263958362,0.009710316347103403,0.004541800286652853,-0.008822554732170973,0.0,-0.004880321785366681,0.0007548484448864912,0.008321532572987067,0.015913856837483475,-0.006399768210075707,-0.004873797165213745,0.005467305145281376,-0.0006541794291515801,-0.0027146431395630444
2.6072715524878394,-1.9977622638636208,1.930654510309877,2.6599046729809164,0.33553665947524414,-0.351772937140438,0.9406656351337825,0.009664087265688551,-1.413669367196355,0.14212850997788662,0.0,0.0,0.004558122051237179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6072715524878394,-1.9977622638636208,1.930654510309877,2.6599046729809164,0.33553665947524414,-0.351772937140438,0.9406656351337825,0.009664087265688551,-1.413669367196355,0.14212850997788662,-0.013169155619463413,-0.00744766899525795,0.0,-0.0019923188790785806,-0.020362168901698396,-0.02515087152614648,-0.014677231391033052,-0.012145695916475518,0.002304605060555298,0.005963761090275632,-0.022476896131236823,-0.00943655655947262
2.8502670039091473,-2.2783809504366377,0.8515041878802159,2.414680566447656,0.0041071133642995306,-0.5121304629592612,0.2477087263328156,0.14424329757706175,-1.5505672139657847,0.22338004463753144,0.0,0.0,-0.0023768464867939265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8502670039091473,-2.2783809504366377,0.8515041878802159,2.414680566447656,0.0041071133642995306,-0.5121304629592612,0.2477087263328156,0.14424329757706175,-1.5505672139657847,0.22338004463753144,0.02236286922434383,0.017020478054364796,0.0,0.014281251218481783,0.023094773192453122,0.0034936704017687337,0.03623626393802226,0.01881520876779441,0.029319129309866243,0.018483050769616094,0.025895837609100525,0.010075867274809802
2.0007860824268384,-2.3976451212567493,0.21346655506091636,3.057337226324413,-0.03670676780244738,-1.1506408711388683,0.4322050307263156,0.03677374275931789,-2.047097410298061,1.7727471534853012,0.0,0.0,0.018410211193299553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0007860824268384,-2.3976451212567493,0.21346655506091636,3.057337226324413,-0.03670676780244738,-1.1506408711388683,0.4322050307263156,0.03677374275931789,-2.047097410298061,1.7727471534853012,0.01269737762772638,0.0077377521328805265,0.0,0.01877363781418029,-0.019563712067363737,-0.0005355016460675266,0.03787182596372052,0.008411291994382397,0.004467692512988064,-0.005820981500484601,0.00424319385511196,0.03319122020354537
3.555838740806578,-1.7129608509486867,-0.18457180652699184,2.797049805164417,0.9510934763147237,-1.8306025146847642,0.011716730367443468,-0.2521995430241919,-1.8321515358363336,1.851000056587978,0.0,0.0,0.0006985459804864647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
